dom_ID	model	var_phi	var_nu	var_all
P10826_PF00105_85	3	0.7229889032149343	0.01975933817538081	0.742748241390315
P11182_PF02817_171	1	0.6948880726084194	0	0.6948880726084194
P11182_PF02817_171	2	0.6768332045038259	0.04322661902581005	0.7200598235296359
P11182_PF02817_171	3	0.6698482963396689	0.05227664221380331	0.7221249385534723
P11308_PF02198_117	1	0.6581043906991434	0	0.6581043906991434
P11308_PF02198_117	2	0.6453065503890391	0.02401080323848842	0.6693173536275274
P11308_PF02198_117	3	0.6333359436550421	0.0632386040567051	0.6965745477117472
P11844_PF00030_85	1	0.6600710237884427	0	0.6600710237884427
P11844_PF00030_85	2	0.6329999817827631	0.05871908941424912	0.6917190711970121
P11844_PF00030_85	3	0.6270855362000204	0.0698716254121686	0.696957161612189
P11961_PF02817_126	1	0.7071376200661257	0	0.7071376200661257
P11961_PF02817_126	2	0.7039265565111799	0.01648156169975465	0.7204081182109345
P11961_PF02817_126	3	0.7055447348926254	0.018519468356426	0.7240642032490514
P12081_PF00458_8	1	0.7991854804106543	0	0.7991854804106543
P12081_PF00458_8	2	0.8051723613790539	0.02053150161148455	0.8257038629905384
P12081_PF00458_8	3	0.7999509375333048	0.02337827200611258	0.8233292095394174
P12931_PF00018_87	1	0.4761330934829927	0	0.4761330934829927
P12931_PF00018_87	2	0.4873745125392567	0.04061547471467389	0.5279899872539305
P12931_PF00018_87	3	0.4884893167812171	0.05299132251133886	0.541480639292556
P12956_PF02037_558	1	0.6052204875929503	0	0.6052204875929503
P12956_PF02037_558	2	0.5904605180554631	0.03743376264065063	0.6278942806961137
P12956_PF02037_558	3	0.5878342393513001	0.0545954511645289	0.642429690515829
P13796_PF13499_13	1	0.6665662966512008	0	0.6665662966512008
P13796_PF13499_13	2	0.654181174385629	0.04945677261373309	0.703637946999362
P13796_PF13499_13	3	0.6474154039622897	0.07190194028685479	0.7193173442491445
P13984_PF02270_177	1	0.5432260421975952	0	0.5432260421975952
P13984_PF02270_177	2	0.549160412140078	0.03071673368638937	0.5798771458264674
P13984_PF02270_177	3	0.5577518677051169	0.05959327200465032	0.6173451397097672
P14598_PF00018_157	1	0.616219096998562	0	0.616219096998562
P14598_PF00018_157	2	0.6039888969813297	0.02791949476777545	0.6319083917491052
P14598_PF00018_157	3	0.5922196173572962	0.06426933681776563	0.6564889541750618
P14653_PF00046_208	1	0.6074650211918421	0	0.6074650211918421
P14653_PF00046_208	2	0.5947726009203331	0.06253498858436324	0.6573075895046964
P14653_PF00046_208	3	0.5868147615839121	0.0643505092739028	0.651165270857815
P14859_PF00157_285	1	0.6052384758379583	0	0.6052384758379583
P14859_PF00157_285	2	0.6080772730943715	0.00805189203595564	0.6161291651303272
P14859_PF00157_285	3	0.6095860011328953	0.01518330756297963	0.6247693086958749
P14921_PF02198_55	1	0.5781220302297388	0	0.5781220302297388
P14921_PF02198_55	2	0.5706812917363249	0.03205530203785633	0.6027365937741812
P14921_PF02198_55	3	0.5726242665027775	0.07903926605671102	0.6516635325594886
P15056_PF02196_153	1	0.6315313737910332	0	0.6315313737910332
P15056_PF02196_153	2	0.6362506947935902	0.00832472134129033	0.6445754161348806
P15056_PF02196_153	3	0.6374119618627422	0.01094815102347582	0.648360112886218
P15498_PF00018_592	1	0.6626764174777849	0	0.6626764174777849
P15498_PF00018_592	2	0.649903062714228	0.0179212746041688	0.6678243373183969
P15498_PF00018_592	3	0.6491561743741446	0.02704354293314846	0.6761997173072931
P15498_PF00018_782	1	0.5860166197133932	0	0.5860166197133932
P15498_PF00018_782	2	0.5762826601660878	0.04252174969865205	0.6188044098647398
P15498_PF00018_782	3	0.5773470881519819	0.05117809066654834	0.6285251788185302
P16157_PF00531_1405	1	0.5834368632803767	0	0.5834368632803767
P16157_PF00531_1405	2	0.5717165599634619	0.0757459681260435	0.6474625280895054
P16157_PF00531_1405	3	0.5717809095203932	0.09106392334939484	0.662844832869788
P16885_PF00018_772	1	0.5496819557725112	0	0.5496819557725112
P16885_PF00018_772	2	0.5590147295821214	0.02912783115849157	0.588142560740613
P16885_PF00018_772	3	0.5610349744145698	0.0328974891951296	0.5939324636096994
P16989_PF00313_84	1	0.7975231952503729	0	0.7975231952503729
P16989_PF00313_84	2	0.8016478659692151	0.01552039226802622	0.8171682582372414
P16989_PF00313_84	3	0.80120111231024	0.02402185713933819	0.8252229694495783
P17480_PF00505_408	1	0.787775368275378	0	0.787775368275378
P17480_PF00505_408	2	0.7818486891019809	0.00927773029412113	0.7911264193961021
P17480_PF00505_408	3	0.7809655668894757	0.010826443017903	0.7917920099073787
P19793_PF00105_132	1	0.8099500801179947	0	0.8099500801179947
P19793_PF00105_132	2	0.8014800756374667	0.00218072879175916	0.8036608044292258
P19793_PF00105_132	3	0.7990802532094479	0.00186898167415542	0.8009492348836033
P19873_PF00280_1	1	0.7080759922465036	0	0.7080759922465036
P19873_PF00280_1	2	0.6943678918874518	0.05026066311968209	0.744628555007134
P19873_PF00280_1	3	0.6905146149825793	0.057836750784008	0.7483513657665872
P19878_PF00018_241	1	0.614154629157878	0	0.614154629157878
P19878_PF00018_241	2	0.6056077372837793	0.05433379428160136	0.6599415315653806
P19878_PF00018_241	3	0.6035770092399647	0.06866188429471758	0.6722388935346822
P19878_PF00018_456	1	0.4262577461418514	0	0.4262577461418514
P19878_PF00018_456	2	0.41310532763992214	0.01704651332605349	0.43015184096597564
P19878_PF00018_456	3	0.4137375538018404	0.01702715808639151	0.4307647118882319
P19878_PF00564_353	1	0.4789698324453505	0	0.4789698324453505
P19878_PF00564_353	2	0.4651274806888248	0.06949254483290997	0.5346200255217348
P19878_PF00564_353	3	0.4667701583217554	0.0694054977116705	0.5361756560334259
P20264_PF00046_408	1	0.6858110007209598	0	0.6858110007209598
P20264_PF00046_408	2	0.6766180037446009	0.03230465822017476	0.7089226619647757
P20264_PF00046_408	3	0.6784423315993849	0.04692931854383032	0.7253716501432153
P20264_PF00157_320	1	0.5662633767593707	0	0.5662633767593707
P20264_PF00157_320	2	0.566889311920848	0.0683063066107919	0.6351956185316399
P20264_PF00157_320	3	0.56679886358545	0.06701517460177096	0.6338140381872209
P20265_PF00046_356	1	0.683979597401194	0	0.683979597401194
P20265_PF00046_356	2	0.6766172134606496	0.03356596356582544	0.710183177026475
P20265_PF00046_356	3	0.6754921181482446	0.05617610604723726	0.7316682241954818
P20265_PF00157_262	1	0.647064373013308	0	0.647064373013308
P20265_PF00157_262	2	0.6429696801384099	0.04541295247468653	0.6883826326130965
P20265_PF00157_262	3	0.6390830838415842	0.06949469850920802	0.7085777823507922
P20929_PF14604_6609	1	0.6232391965625228	0	0.6232391965625228
P20929_PF14604_6609	2	0.6080117786488546	0.05032946696944685	0.6583412456183014
P20929_PF14604_6609	3	0.6094518305525953	0.04737671783948136	0.6568285483920767
P20936_PF00018_281	1	0.6202017715140415	0	0.6202017715140415
P20936_PF00018_281	2	0.6333101193373862	0.02990404474532586	0.663214164082712
P20936_PF00018_281	3	0.6469323526045432	0.04371467883561417	0.6906470314401574
P22492_PF00538_44	1	0.6742808347138868	0	0.6742808347138868
P22492_PF00538_44	2	0.6781920013086051	0.03487634569071575	0.7130683469993209
P22492_PF00538_44	3	0.670202724752976	0.06261107666545632	0.7328138014184323
P22681_PF00627_854	1	0.6077641674381121	0	0.6077641674381121
P22681_PF00627_854	2	0.6138437003115649	0.06398987640749645	0.6778335767190613
P22681_PF00627_854	3	0.6027271436598473	0.05855835476745249	0.6612854984272998
P22914_PF00030_96	1	0.4928638456912038	0	0.4928638456912038
P22914_PF00030_96	2	0.49016673658379617	0.00323003075679245	0.4933967673405886
P22914_PF00030_96	3	0.4921966058304276	0.00470972785970924	0.49690633369013687
P23759_PF00046_219	1	0.6201624110624882	0	0.6201624110624882
P23759_PF00046_219	2	0.6069033854617811	0.0314592122741987	0.6383625977359798
P23759_PF00046_219	3	0.6029249470457493	0.02896350497778046	0.6318884520235297
P25490_PF00096_384	1	0.6446250380536335	0	0.6446250380536335
P25490_PF00096_384	2	0.6170169829262692	0.05583797124327296	0.6728549541695421
P25490_PF00096_384	3	0.6225061077901418	0.04064718052865093	0.6631532883187927
P25685_PF00226_4	1	0.8332753625582904	0	0.8332753625582904
P25685_PF00226_4	2	0.835391820697706	0.01384633807478188	0.8492381587724879
P25685_PF00226_4	3	0.8367353013353249	0.02045683565588537	0.8571921369912103
P26367_PF00046_213	1	0.6338144769756096	0	0.6338144769756096
P26367_PF00046_213	2	0.6288526957340062	0.02434813359781106	0.6532008293318172
P26367_PF00046_213	3	0.6257693587728914	0.04483529163712538	0.6706046504100168
P26651_PF00642_105	1	0.71215648442694	0	0.71215648442694
P26651_PF00642_105	2	0.6919645846178746	0.02200009132582335	0.713964675943698
P26651_PF00642_105	3	0.6869337698184383	0.02060287625745746	0.7075366460758958
P28069_PF00157_130	1	0.5669590949861226	0	0.5669590949861226
P28069_PF00157_130	2	0.5557217286489756	0.07155100612915456	0.6272727347781302
P28069_PF00157_130	3	0.5568429884929448	0.08016652860168424	0.637009517094629
P28360_PF00046_174	1	0.5529000970167698	0	0.5529000970167698
P28360_PF00046_174	2	0.5475953798405013	0.05081972243044926	0.5984151022709506
P28360_PF00046_174	3	0.5435097938949497	0.04344656822233265	0.5869563621172823
P32081_PF00313_1	1	0.6502020183857261	0	0.6502020183857261
P32081_PF00313_1	2	0.6553162664248163	0.01404376786548346	0.6693600342902998
P32081_PF00313_1	3	0.6581307647726009	0.03669423747503722	0.6948250022476381
P32243_PF00046_40	1	0.5584842910319037	0	0.5584842910319037
P32243_PF00046_40	2	0.5386065291527906	0.06932659366188682	0.6079331228146774
P32243_PF00046_40	3	0.5348574051708808	0.08384301122752295	0.6187004163984037
P35251_PF00533_405	1	0.619194810815707	0	0.619194810815707
P35251_PF00533_405	2	0.6005626665217527	0.04951399573469146	0.6500766622564442
P35251_PF00533_405	3	0.6049940520466226	0.06458756214838597	0.6695816141950086
P35548_PF00046_144	1	0.6079146257325749	0	0.6079146257325749
P35548_PF00046_144	2	0.5942405776837647	0.05196766537797039	0.6462082430617351
P35548_PF00046_144	3	0.5931949964609191	0.05184687300735252	0.6450418694682716
P35711_PF00505_557	1	0.7259611582593212	0	0.7259611582593212
P35711_PF00505_557	2	0.7226419487901041	0.01761420923952077	0.7402561580296249
P35711_PF00505_557	3	0.7240293855603567	0.02673773066281258	0.7507671162231693
P35712_PF00505_622	1	0.6890376784525754	0	0.6890376784525754
P35712_PF00505_622	2	0.6802948928238299	0.04051721114521522	0.7208121039690452
P35712_PF00505_622	3	0.6763274636108223	0.04698239514998768	0.72330985876081
P35713_PF00505_87	1	0.5975362904138037	0	0.5975362904138037
P35713_PF00505_87	2	0.5940604929431111	0.05237656851058897	0.6464370614537001
P35713_PF00505_87	3	0.5948756446133345	0.05394036948947156	0.6488160141028061
P35716_PF00505_50	1	0.659431371844669	0	0.659431371844669
P35716_PF00505_50	2	0.6495710655703698	0.04227509664822333	0.6918461622185932
P35716_PF00505_50	3	0.6494487188463979	0.04152760764062335	0.6909763264870212
P36075_PF02845_9	1	0.6399802442068665	0	0.6399802442068665
P36075_PF02845_9	2	0.6240138406447034	0.05692594782488793	0.6809397884695914
P36075_PF02845_9	3	0.6205050717255677	0.06221929482913226	0.6827243665546999
P37275_PF00096_933	1	0.7910205488682786	0	0.7910205488682786
P37275_PF00096_933	2	0.7735479593491273	0.01267510013168157	0.786223059480809
P37275_PF00096_933	3	0.7723696157339669	0.00865374684281961	0.7810233625767865
P39880_PF00046_1246	1	0.4814376644547658	0	0.4814376644547658
P39880_PF00046_1246	2	0.4584000917926691	0.06161965883147363	0.5200197506241427
P39880_PF00046_1246	3	0.4559337592137365	0.06134400730257177	0.5172777665163083
P39880_PF02376_548	1	0.6999404314149447	0	0.6999404314149447
P39880_PF02376_548	2	0.6973712623965407	0.03877112262174163	0.7361423850182823
P39880_PF02376_548	3	0.6953999518336492	0.05664603065079475	0.752045982484444
P39880_PF02376_941	1	0.7365017335828182	0	0.7365017335828182
P39880_PF02376_941	2	0.7274848474053155	0.02196130028411662	0.7494461476894321
P39880_PF02376_941	3	0.7232993623213351	0.02692057893097074	0.7502199412523058
P39940_PF00397_324	1	0.8170634579113392	0	0.8170634579113392
P39940_PF00397_324	2	0.8062260017332488	0.02184783578370701	0.8280738375169557
P39940_PF00397_324	3	0.8043203204452571	0.02304909008591643	0.8273694105311735
P40040_PF02037_1	1	0.7816742654984283	0	0.7816742654984283
P40040_PF02037_1	2	0.7757139030951712	0.01617973124351121	0.7918936343386824
P40040_PF02037_1	3	0.7746532590516292	0.01961667584977975	0.794269934901409
P41002_PF00646_28	1	0.5514251134307108	0	0.5514251134307108
P41002_PF00646_28	2	0.546007122320573	0.10784952581167484	0.6538566481322479
P41002_PF00646_28	3	0.5433936416819912	0.12251056494947096	0.6659042066314622
P41016_PF00313_1	1	0.6341723114877337	0	0.6341723114877337
P41016_PF00313_1	2	0.6335772857859839	0.00485845856977344	0.6384357443557573
P41016_PF00313_1	3	0.6370642086624841	0.00650746933864532	0.6435716780011295
P41225_PF00505_140	1	0.6299888568394727	0	0.6299888568394727
P41225_PF00505_140	2	0.627714448014084	0.04555759670147703	0.6732720447155611
P41225_PF00505_140	3	0.6310112537155058	0.04678533281160612	0.6777965865271119
P41229_PF00628_319	1	0.7486984267831935	0	0.7486984267831935
P41229_PF00628_319	2	0.7196187169877961	0.01267835223254892	0.732297069220345
P41229_PF00628_319	3	0.7235810666868175	0.01296063460392168	0.7365417012907393
P42766_PF00831_9	1	0.7026138987763552	0	0.7026138987763552
P42766_PF00831_9	2	0.7069186960870031	0.00728957892184832	0.7142082750088514
P42766_PF00831_9	3	0.7066606738219615	0.00783400267325173	0.7144946764952133
P43320_PF00030_106	1	0.5677357953346872	0	0.5677357953346872
P43320_PF00030_106	2	0.5562627634820159	0.02559266035587145	0.5818554238378874
P43320_PF00030_106	3	0.5556823006600516	0.0377316451111438	0.5934139457711954
P43354_PF00105_260	1	0.5809622376666481	0	0.5809622376666481
P43354_PF00105_260	2	0.5663283713616863	0.02450047929802372	0.59082885065971
P43354_PF00105_260	3	0.5637695697476498	0.02342633152170538	0.5871959012693552
P45973_PF00385_21	1	0.5971638428748498	0	0.5971638428748498
P45973_PF00385_21	2	0.5872109320188749	0.04577596007939002	0.6329868920982649
P45973_PF00385_21	3	0.5973214772199971	0.07384581770257653	0.6711672949225735
P46934_PF00397_836	1	0.68873907496482345	0	0.68873907496482345
P46934_PF00397_836	2	0.6781208327765553	0.02597814750245698	0.7040989802790123
P46934_PF00397_836	3	0.6750464499685649	0.03154146757093552	0.7065879175395005
P46937_PF00397_162	1	0.7426690609321751	0	0.7426690609321751
P46937_PF00397_162	2	0.7231229574205784	0.02513684687094369	0.7482598042915221
P46937_PF00397_162	3	0.7224098661284584	0.02967237332665864	0.752082239455117
P46937_PF00397_165	1	0.7002866362285887	0	0.7002866362285887
P46937_PF00397_165	2	0.6806512919140916	0.03325960921783232	0.7139109011319239
P46937_PF00397_165	3	0.6802221195280032	0.03753613042156577	0.7177582499495689
P46937_PF00397_226	1	0.7335747947700082	0	0.7335747947700082
P46937_PF00397_226	2	0.73394726723321	0.01300909842204617	0.7469563656552561
P46937_PF00397_226	3	0.7369239902295792	0.02464312445383793	0.7615671146834172
P47974_PF00642_193	1	0.7149087632738031	0	0.7149087632738031
P47974_PF00642_193	2	0.6986952498504876	0.0089282219234953	0.7076234717739829
P47974_PF00642_193	3	0.6976552047551107	0.00658693449268681	0.7042421392477974
P48431_PF00505_42	1	0.7073358152704212	0	0.7073358152704212
P48431_PF00505_42	2	0.7054923192603766	0.02914297777671086	0.7346352970370874
P48431_PF00505_42	3	0.7061691804735776	0.03193624319861804	0.7381054236721956
P49335_PF00046_280	1	0.6212751747772326	0	0.6212751747772326
P49335_PF00046_280	2	0.5911763182355555	0.05506639968409434	0.6462427179196498
P49335_PF00046_280	3	0.5871169360766286	0.0548248484810458	0.6419417845576745
P49792_PF00641_1414	1	0.6333547224310349	0	0.6333547224310349
P49792_PF00641_1414	2	0.6184456449074183	0.01219746038485605	0.6306431052922743
P49792_PF00641_1414	3	0.6223616603364261	0.00838191828221565	0.6307435786186418
P49792_PF00641_1478	1	0.8983202404639155	0	0.8983202404639155
P49792_PF00641_1478	2	0.8952517443860207	0.00444252770537968	0.8996942720914004
P49792_PF00641_1478	3	0.8937781781230062	0.00304094411407465	0.8968191222370808
P50539_PF00010_70	1	0.6232583278237595	0	0.6232583278237595
P50539_PF00010_70	2	0.6399161538569869	0.0343482539668942	0.6742644078238811
P50539_PF00010_70	3	0.6346803246217554	0.04235552295326608	0.6770358475750214
P51451_PF00018_59	1	0.5731923700534911	0	0.5731923700534911
P51451_PF00018_59	2	0.5767833982242208	0.07829008867906359	0.6550734869032844
P51451_PF00018_59	3	0.5802732105442071	0.07900026454510954	0.6592734750893167
P51508_PF00096_331	1	0.7619784747984742	0	0.7619784747984742
P51508_PF00096_331	2	0.7550849574368945	0.01243728554466068	0.7675222429815552
P51508_PF00096_331	3	0.7526185595503434	0.01021616679504646	0.7628347263453898
P51508_PF00096_555	1	0.7466790245471616	0	0.7466790245471616
P51508_PF00096_555	2	0.7372410245267481	0.01738056618694811	0.7546215907136962
P51508_PF00096_555	3	0.7352775022925256	0.01497635847463372	0.7502538607671594
P51532_PF07533_612	1	0.640593190285936	0	0.640593190285936
P51532_PF07533_612	2	0.6213976977287246	0.05379282700079955	0.6751905247295241
P51532_PF07533_612	3	0.6183849655019952	0.0514210208658409	0.6698059863678361
P51608_PF01429_91	1	0.662889314765684	0	0.662889314765684
P51608_PF01429_91	2	0.61450379280629	0.0637482120614606	0.6782520048677506
P51608_PF01429_91	3	0.6202555353864285	0.07038614574408578	0.6906416811305143
P51687_PF00173_87	1	0.6226178304766764	0	0.6226178304766764
P51687_PF00173_87	2	0.5745785348220301	0.08737267759011695	0.661951212412147
P51687_PF00173_87	3	0.5764642358932446	0.08593877177466865	0.6624030076679133
P53673_PF00030_14	1	0.5372659593861432	0	0.5372659593861432
P53673_PF00030_14	2	0.5415802022866824	0.03947416328535975	0.5810543655720422
P53673_PF00030_14	3	0.541407545615937	0.0708087880225989	0.6122163336385359
P53674_PF00030_57	1	0.5872424308905848	0	0.5872424308905848
P53674_PF00030_57	2	0.5757453686953338	0.06215344989798657	0.6378988185933203
P53674_PF00030_57	3	0.570757711923049	0.08623818248086117	0.6569958944039102
P53804_PF13639_1957	1	0.8297223277853641	0	0.8297223277853641
P53804_PF13639_1957	2	0.8056601483089516	0.01607641139556766	0.8217365597045193
P53804_PF13639_1957	3	0.8078915749472649	0.01284246960042554	0.8207340445476905
P54277_PF00505_572	1	0.8089325423162663	0	0.8089325423162663
P54277_PF00505_572	2	0.8070787199832161	0.01155696142032761	0.8186356814035437
P54277_PF00505_572	3	0.8084001324150701	0.01064073987728277	0.8190408722923529
P54727_PF00627_186	1	0.6534198705676888	0	0.6534198705676888
P54727_PF00627_186	2	0.6717873146867274	0.04401812446644049	0.7158054391531679
P54727_PF00627_186	3	0.6720565373467436	0.05316898134725934	0.725225518694003
P54727_PF00627_361	1	0.6280478165729262	0	0.6280478165729262
P54727_PF00627_361	2	0.6460773821618717	0.03289223783577958	0.6789696199976513
P54727_PF00627_361	3	0.6444503040948971	0.03841510123920586	0.682865405334103
P54821_PF00046_96	1	0.5784653945454677	0	0.5784653945454677
P54821_PF00046_96	2	0.5558150180899821	0.05820293687594669	0.6140179549659288
P54821_PF00046_96	3	0.5534627360231476	0.05635846085957391	0.6098211968827214
P55072_PF02359_26	1	0.5159040053411503	0	0.5159040053411503
P55072_PF02359_26	2	0.5286475526705509	0.01481858405657631	0.5434661367271272
P55072_PF02359_26	3	0.5628379777565489	0.07272653206314016	0.635564509819689
P55265_PF02295_136	1	0.7031335678588297	0	0.7031335678588297
P55265_PF02295_136	2	0.7022454065471563	0.00911137436709809	0.7113567809142544
P55265_PF02295_136	3	0.7059456493819076	0.02191898235614481	0.7278646317380524
P55265_PF02295_296	1	0.5974785840026429	0	0.5974785840026429
P55265_PF02295_296	2	0.5945271031698418	0.04670636471468519	0.641233467884527
P55265_PF02295_296	3	0.5854589986358617	0.06296017251396543	0.6484191711498272
P55895_PF13341_415	1	0.6708975787514027	0	0.6708975787514027
P55895_PF13341_415	2	0.6591330543356735	0.009697325090958	0.6688303794266315
P55895_PF13341_415	3	0.6583106068910728	0.01003980763521446	0.6683504145262873
P56915_PF00046_162	1	0.6142331862304068	0	0.6142331862304068
P56915_PF00046_162	2	0.5992067674007535	0.05355729237692139	0.6527640597776749
P56915_PF00046_162	3	0.5981222751992469	0.05555980558329641	0.6536820807825433
P57071_PF00096_1085	1	0.7293424011735992	0	0.7293424011735992
P57071_PF00096_1085	2	0.7162192658469128	0.02123770100346254	0.7374569668503753
P57071_PF00096_1085	3	0.7212549053721613	0.0159925196458515	0.7372474250180128
P57073_PF00505_103	1	0.6885642773192068	0	0.6885642773192068
P57073_PF00505_103	2	0.6829429785938366	0.0243935995536519	0.7073365781474885
P57073_PF00505_103	3	0.6831540871850367	0.03458098762377619	0.7177350748088128
P60002_PF05129_3	1	0.7219046396706266	0	0.7219046396706266
P60002_PF05129_3	2	0.6864064605209327	0.03380394999151212	0.7202104105124448
P60002_PF05129_3	3	0.6898755690438947	0.04622307708937214	0.7360986461332668
P60321_PF05741_63	1	0.7303123370556147	0	0.7303123370556147
P60321_PF05741_63	2	0.7087810028206872	0.02481865217245943	0.7335996549931466
P60321_PF05741_63	3	0.712593958254065	0.02636580606896365	0.7389597643230287
P61024_PF01111_1	1	0.6983949016555275	0	0.6983949016555275
P61024_PF01111_1	2	0.660767141084333	0.05082837363812642	0.7115955147224594
P61024_PF01111_1	3	0.6701493258125797	0.05358019643222392	0.7237295222448036
P61086_PF00627_158	1	0.6374965059259082	0	0.6374965059259082
P61086_PF00627_158	2	0.628231517846655	0.07238301879499996	0.700614536641655
P61086_PF00627_158	3	0.6216529900940856	0.07603759354388083	0.6976905836379664
P61960_PF03671_4	1	0.5444402576317336	0	0.5444402576317336
P61960_PF03671_4	2	0.5426036606040785	0.03432414105014171	0.5769278016542202
P61960_PF03671_4	3	0.5341164452517213	0.04253879034247648	0.5766552355941977
P61978_PF00013_385	1	0.8124047059349679	0	0.8124047059349679
P61978_PF00013_385	2	0.8122939059904464	0.01068129693420722	0.8229752029246536
P61978_PF00013_385	3	0.8101196665956062	0.01423490388912064	0.8243545704847268
P62993_PF00018_159	1	0.5917593525199153	0	0.5917593525199153
P62993_PF00018_159	2	0.580440930991618	0.03912108793397598	0.6195620189255939
P62993_PF00018_159	3	0.5824375831421384	0.04903289340654758	0.631470476548686
P67809_PF00313_52	1	0.7335711979017915	0	0.7335711979017915
P67809_PF00313_52	2	0.7352346318649732	0.01083800227809013	0.7460726341430634
P67809_PF00313_52	3	0.7389641979868348	0.03104572387254754	0.7700099218593823
P78352_PF00595_157	1	0.5751935794866213	0	0.5751935794866213
P78352_PF00595_157	2	0.5752370208201504	0.01007699264650296	0.5853140134666533
P78352_PF00595_157	3	0.5875402931038582	0.07052112678546857	0.6580614198893269
P78352_PF00595_309	1	0.6586654229669633	0	0.6586654229669633
P78352_PF00595_309	2	0.6324824991978073	0.07591578646990181	0.7083982856677091
P78352_PF00595_309	3	0.6343097125772824	0.10718762962132312	0.7414973421986055
P78352_PF00595_60	1	0.6054041599527497	0	0.6054041599527497
P78352_PF00595_60	2	0.6063595267835941	0.00348990085848999	0.609849427642084
P78352_PF00595_60	3	0.6053604392449737	0.00357956324443053	0.6089400024894043
P78424_PF00046_609	1	0.5908044793952665	0	0.5908044793952665
P78424_PF00046_609	2	0.5822016969078784	0.03211014973149417	0.6143118466393725
P78424_PF00046_609	3	0.5844713752029288	0.03913423889182528	0.6236056140947541
P78545_PF02198_50	1	0.5297037210745434	0	0.5297037210745434
P78545_PF02198_50	2	0.5236508180187271	0.00954739706997542	0.5331982150887026
P78545_PF02198_50	3	0.5231718418819016	0.01095253979719897	0.5341243816791006
P78563_PF00035_80	1	0.5798067494386498	0	0.5798067494386498
P78563_PF00035_80	2	0.5775393347307051	0.04816910884510576	0.6257084435758108
P78563_PF00035_80	3	0.5772375761021095	0.07023430454136337	0.6474718806434728
P82979_PF02037_3	1	0.6579553233110876	0	0.6579553233110876
P82979_PF02037_3	2	0.6470291877509593	0.02672551144322755	0.6737546991941868
P82979_PF02037_3	3	0.6416065032455878	0.03539245523109389	0.6769989584766817
P98175_PF00641_214	1	0.7324283014498284	0	0.7324283014498284
P98175_PF00641_214	2	0.7107340591369249	0.0227631978451754	0.7334972569821003
P98175_PF00641_214	3	0.7166155568499333	0.01722805726482932	0.7338436141147626
P98175_PF00641_216	1	0.7241359952414811	0	0.7241359952414811
P98175_PF00641_216	2	0.6877028116473999	0.03195608472764303	0.7196588963750429
P98175_PF00641_216	3	0.6895926475900541	0.02510273543096327	0.7146953830210174
Q00839_PF02037_6	1	0.8261923555577824	0	0.8261923555577824
Q00839_PF02037_6	2	0.818317536180979	0.01084382203749506	0.829161358218474
Q00839_PF02037_6	3	0.8172108449070413	0.00998390017099288	0.8271947450780343
Q00987_PF00641_299	1	0.7219232051665522	0	0.7219232051665522
Q00987_PF00641_299	2	0.6923844949776562	0.01359153215790264	0.7059760271355588
Q00987_PF00641_299	3	0.6985330260103279	0.00966284525802198	0.7081958712683498
Q01484_PF00531_3571	1	0.5265194526554726	0	0.5265194526554726
Q01484_PF00531_3571	2	0.5286732224360098	0.01573435305777744	0.5444075754937873
Q01484_PF00531_3571	3	0.5298552457308163	0.02037087402059387	0.5502261197514102
Q01543_PF02198_116	1	0.5437547980388888	0	0.5437547980388888
Q01543_PF02198_116	2	0.5404309530868189	0.03437524331504154	0.5748061964018604
Q01543_PF02198_116	3	0.5422405197802453	0.07299432220402695	0.6152348419842723
Q01826_PF02376_371	1	0.6510113403361755	0	0.6510113403361755
Q01826_PF02376_371	2	0.629176009472504	0.06996015167951229	0.6991361611520163
Q01826_PF02376_371	3	0.6276528459694771	0.08240355480979662	0.7100564007792738
Q01826_PF02376_494	1	0.5320266423371804	0	0.5320266423371804
Q01826_PF02376_494	2	0.5383468469342685	0.05587280942931353	0.594219656363582
Q01826_PF02376_494	3	0.5497329076680193	0.06282803689612583	0.6125609445641451
Q01826_PF16557_178	1	0.5769016614787564	0	0.5769016614787564
Q01826_PF16557_178	2	0.5515616490518755	0.04744222700776912	0.5990038760596447
Q01826_PF16557_178	3	0.5454932001821519	0.08268243087300921	0.628175631055161
Q01851_PF00157_266	1	0.7055436888344649	0	0.7055436888344649
Q01851_PF00157_266	2	0.7013132064277924	0.01874323171912594	0.7200564381469183
Q01851_PF00157_266	3	0.6979137142227281	0.03674552462909739	0.7346592388518255
Q01860_PF00157_134	1	0.4632523333250519	0	0.4632523333250519
Q01860_PF00157_134	2	0.45398486118226056	0.06196863718339141	0.515953498365652
Q01860_PF00157_134	3	0.4524999361600281	0.06502573065055149	0.5175256668105795
Q03052_PF00157_247	1	0.656132238843701	0	0.656132238843701
Q03052_PF00157_247	2	0.6322958186877101	0.07354578544834833	0.7058416041360585
Q03052_PF00157_247	3	0.6320806465761272	0.08293498647310021	0.7150156330492274
Q03164_PF02008_1148	1	0.7419902149749343	0	0.7419902149749343
Q03164_PF02008_1148	2	0.7037710105106014	0.01926222207812436	0.7230332325887258
Q03164_PF02008_1148	3	0.7077625166219056	0.01572287297230709	0.7234853895942127
Q03181_PF00105_71	1	0.7336863261721097	0	0.7336863261721097
Q03181_PF00105_71	2	0.6912147551298332	0.02730923637281001	0.7185239915026432
Q03181_PF00105_71	3	0.6955355697578274	0.03307859475014108	0.7286141645079685
Q05066_PF00505_61	1	0.5888663967175288	0	0.5888663967175288
