blosum_score	stop	nu_mean	nu_sd	n	dom_ID	family
0	FALSE	0.838229125	0.11943156861106322	133	O75970_PF00595_372	PF00595
1	FALSE	1.489960767	0.15984860243303556	101	O75970_PF00595_372	PF00595
2	FALSE	1.5866210915	0.24778084756863492	31	O75970_PF00595_372	PF00595
3	FALSE	2.476782535	0.3813851202615448	21	O75970_PF00595_372	PF00595
5	FALSE	0	0	92	O75970_PF00595_372	PF00595
-6	TRUE	0	0	93	O75970_PF00595_693	PF00595
-6	FALSE	-1.5391160625	0.1472362022127425	15	O75970_PF00595_693	PF00595
-5	FALSE	-1.5391160625	0.1472362022127425	184	O75970_PF00595_693	PF00595
-4	FALSE	-0.830543618	0.09799393006465223	319	O75970_PF00595_693	PF00595
-3	FALSE	-0.3149398515	0.08789151356503884	402	O75970_PF00595_693	PF00595
-2	FALSE	0.46812601375	0.09204451928297562	319	O75970_PF00595_693	PF00595
-1	FALSE	0.67381576725	0.11182787140076746	279	O75970_PF00595_693	PF00595
0	FALSE	1.1568685195	0.17723245551666528	122	O75970_PF00595_693	PF00595
1	FALSE	1.45252549025	0.1990670042434796	93	O75970_PF00595_693	PF00595
2	FALSE	1.65262162575	0.2442807840056198	32	O75970_PF00595_693	PF00595
3	FALSE	1.65262162575	0.2442807840056198	19	O75970_PF00595_693	PF00595
5	FALSE	0	0	96	O75970_PF00595_693	PF00595
-6	TRUE	0	0	56	O94830_PF00536_389	PF00536
-6	FALSE	-0.52825593965225	0.4143026945537765	13	O94830_PF00536_389	PF00536
-5	FALSE	-0.69828406225	0.14263421737740595	103	O94830_PF00536_389	PF00536
-4	FALSE	-0.4122548265	0.0909277077331316	190	O94830_PF00536_389	PF00536
-3	FALSE	-0.04309250909275	0.07620630602024724	214	O94830_PF00536_389	PF00536
-2	FALSE	-0.0107787582759825	0.08790885239357639	179	O94830_PF00536_389	PF00536
-1	FALSE	0.37042130189	0.08824828822264788	186	O94830_PF00536_389	PF00536
0	FALSE	0.4816688498	0.14638032132839157	79	O94830_PF00536_389	PF00536
1	FALSE	0.62180474775	0.1640572222170957	61	O94830_PF00536_389	PF00536
2	FALSE	0.6155238066275	0.21722390130851343	28	O94830_PF00536_389	PF00536
3	FALSE	0.6155238066275	0.21722390130851343	10	O94830_PF00536_389	PF00536
5	FALSE	0	0	59	O94830_PF00536_389	PF00536
-6	TRUE	0	0	69	O94885_PF00536_630	PF00536
-6	FALSE	-0.47204221733325	0.25976350494597017	17	O94885_PF00536_630	PF00536
-5	FALSE	-0.7548591515	0.11064112815856768	133	O94885_PF00536_630	PF00536
-4	FALSE	-0.5763466275	0.07695698055560524	232	O94885_PF00536_630	PF00536
-3	FALSE	-0.260019179675	0.06392092579417397	296	O94885_PF00536_630	PF00536
-2	FALSE	0.027068017533675	0.07708692098882852	226	O94885_PF00536_630	PF00536
-1	FALSE	0.661378133	0.08756236143629229	192	O94885_PF00536_630	PF00536
0	FALSE	0.56457602775	0.1356335731348375	100	O94885_PF00536_630	PF00536
1	FALSE	1.07927955725	0.14417691949740483	74	O94885_PF00536_630	PF00536
2	FALSE	1.12892781425	0.2090884249952505	34	O94885_PF00536_630	PF00536
3	FALSE	1.12892781425	0.2090884249952505	10	O94885_PF00536_630	PF00536
5	FALSE	0	0	71	O94885_PF00536_630	PF00536
-6	TRUE	0	0	53	O94929_PF00412_149	PF00412
-6	FALSE	-0.508217582993725	0.4472730988665144	14	O94929_PF00412_149	PF00412
-5	FALSE	-0.4904800002565	0.16634224836634895	102	O94929_PF00412_149	PF00412
-4	FALSE	-0.5564417045	0.11046093340511325	194	O94929_PF00412_149	PF00412
-3	FALSE	-0.1679878999495	0.0927918506873022	219	O94929_PF00412_149	PF00412
-2	FALSE	0.0086539828362775	0.0946474093193606	209	O94929_PF00412_149	PF00412
-1	FALSE	0.529394998	0.11146021190305024	172	O94929_PF00412_149	PF00412
0	FALSE	0.653992792185	0.18857746360125793	66	O94929_PF00412_149	PF00412
1	FALSE	0.7184719735	0.195635461875262	64	O94929_PF00412_149	PF00412
2	FALSE	0.6624230891975	0.28486194474837095	20	O94929_PF00412_149	PF00412
3	FALSE	0.6624230891975	0.28486194474837095	10	O94929_PF00412_149	PF00412
5	FALSE	0	0	58	O94929_PF00412_149	PF00412
-6	TRUE	0	0	52	O94929_PF00412_210	PF00412
-6	FALSE	-0.007939398325175	0.4349603321711113	13	O94929_PF00412_210	PF00412
-5	FALSE	-1.01045377	0.16656663323256163	94	O94929_PF00412_210	PF00412
-4	FALSE	-0.5415995525	0.10566436678796412	187	O94929_PF00412_210	PF00412
-3	FALSE	-0.0460991400997175	0.08554795329618305	228	O94929_PF00412_210	PF00412
-2	FALSE	0.236290213706	0.09707611554065598	217	O94929_PF00412_210	PF00412
-1	FALSE	0.4529293715	0.0985150643669144	172	O94929_PF00412_210	PF00412
0	FALSE	0.32169006775285	0.17256179950944586	66	O94929_PF00412_210	PF00412
1	FALSE	0.65928015466075	0.212976498331655	51	O94929_PF00412_210	PF00412
2	FALSE	0.73683612701075	0.2944708690632622	22	O94929_PF00412_210	PF00412
3	FALSE	0.73683612701075	0.2944708690632622	9	O94929_PF00412_210	PF00412
5	FALSE	0	0	57	O94929_PF00412_210	PF00412
-6	TRUE	0	0	60	O94993_PF00505_338	PF00505
-6	FALSE	-0.90262649275	0.1859454265702683	10	O94993_PF00505_338	PF00505
-5	FALSE	-0.90262649275	0.1859454265702683	88	O94993_PF00505_338	PF00505
-4	FALSE	-0.4934481375	0.11272125031136114	203	O94993_PF00505_338	PF00505
-3	FALSE	-0.24010661096575	0.09540943698960852	242	O94993_PF00505_338	PF00505
-2	FALSE	-0.027281465427	0.11926510836275328	192	O94993_PF00505_338	PF00505
-1	FALSE	0.3453935600125	0.11166672996477964	203	O94993_PF00505_338	PF00505
0	FALSE	0.508260891708	0.17453787327482173	101	O94993_PF00505_338	PF00505
1	FALSE	1.128970681	0.2245295398652965	62	O94993_PF00505_338	PF00505
2	FALSE	1.476238598	0.32679982042817723	32	O94993_PF00505_338	PF00505
3	FALSE	1.476238598	0.32679982042817723	9	O94993_PF00505_338	PF00505
5	FALSE	0	0	67	O94993_PF00505_338	PF00505
-6	TRUE	0	0	52	O95076_PF00046_155	PF00046
-6	FALSE	-0.35388191560425	0.19594010763369285	8	O95076_PF00046_155	PF00046
-5	FALSE	-0.35388191560425	0.19594010763369285	63	O95076_PF00046_155	PF00046
-4	FALSE	-0.56398084325	0.12533070393856652	149	O95076_PF00046_155	PF00046
-3	FALSE	-0.163405595423125	0.09508889132974832	221	O95076_PF00046_155	PF00046
-2	FALSE	-0.12217092375185	0.12121689397518629	168	O95076_PF00046_155	PF00046
-1	FALSE	0.30739927210055	0.10776700912772576	187	O95076_PF00046_155	PF00046
0	FALSE	0.5027484893375	0.16703851145110143	85	O95076_PF00046_155	PF00046
1	FALSE	0.5730050165125	0.22883943486888508	52	O95076_PF00046_155	PF00046
2	FALSE	0.917501764625	0.2857375787820361	29	O95076_PF00046_155	PF00046
3	FALSE	0.917501764625	0.2857375787820361	10	O95076_PF00046_155	PF00046
5	FALSE	0	0	56	O95076_PF00046_155	PF00046
-6	TRUE	0	0	57	O95155_PF04564_1229	PF04564
-6	FALSE	-0.904956383	0.1897595800332948	9	O95155_PF04564_1229	PF04564
-5	FALSE	-0.904956383	0.1897595800332948	88	O95155_PF04564_1229	PF04564
-4	FALSE	-0.689414778	0.12414664129266156	193	O95155_PF04564_1229	PF04564
-3	FALSE	-0.416489906675	0.10064666510328116	262	O95155_PF04564_1229	PF04564
-2	FALSE	-0.0994334989115	0.1083272512513136	231	O95155_PF04564_1229	PF04564
-1	FALSE	0.5432851495	0.13202465167806476	185	O95155_PF04564_1229	PF04564
0	FALSE	0.95387237625	0.20468113983736377	84	O95155_PF04564_1229	PF04564
1	FALSE	1.2530062525	0.23819951162583425	73	O95155_PF04564_1229	PF04564
2	FALSE	2.020620529	0.3292227159749812	32	O95155_PF04564_1229	PF04564
3	FALSE	2.020620529	0.3292227159749812	8	O95155_PF04564_1229	PF04564
5	FALSE	0	0	71	O95155_PF04564_1229	PF04564
-6	TRUE	0	0	25	O95218_PF00641_11	PF00641
-6	FALSE	0.0061407342774	0.4846794238560009	7	O95218_PF00641_11	PF00641
-5	FALSE	-0.3828080148635	0.1546476668783916	57	O95218_PF00641_11	PF00641
-4	FALSE	-0.18784975932375	0.09605573095746008	100	O95218_PF00641_11	PF00641
-3	FALSE	-0.1562173481622	0.09913773034717524	93	O95218_PF00641_11	PF00641
-2	FALSE	0.128832070606325	0.10351631178726438	86	O95218_PF00641_11	PF00641
-1	FALSE	0.26473022774	0.11730589505625674	68	O95218_PF00641_11	PF00641
0	FALSE	0.278881556608375	0.18280844962688808	35	O95218_PF00641_11	PF00641
1	FALSE	0.704480456505	0.2676276714997642	18	O95218_PF00641_11	PF00641
2	FALSE	0.39639380211075	0.4120227629047473	6	O95218_PF00641_11	PF00641
3	FALSE	0.39639380211075	0.4120227629047473	3	O95218_PF00641_11	PF00641
5	FALSE	0	0	25	O95218_PF00641_11	PF00641
-6	TRUE	0	0	20	O95218_PF00641_9	PF00641
-6	FALSE	0.044452236869075	0.5937651326321862	7	O95218_PF00641_9	PF00641
-5	FALSE	-0.308498529921925	0.1812118365640959	55	O95218_PF00641_9	PF00641
-4	FALSE	-0.154283192455825	0.11704081123142118	90	O95218_PF00641_9	PF00641
-3	FALSE	-0.18740310043575	0.11920452423458136	87	O95218_PF00641_9	PF00641
-2	FALSE	0.1375382261655	0.11972013059773948	86	O95218_PF00641_9	PF00641
-1	FALSE	0.2443388044595	0.13332238421628945	66	O95218_PF00641_9	PF00641
0	FALSE	0.287282383933	0.21762929994356597	34	O95218_PF00641_9	PF00641
1	FALSE	0.4699462575695	0.28778059217937296	18	O95218_PF00641_9	PF00641
2	FALSE	0.08306601685145	0.45697251751083007	5	O95218_PF00641_9	PF00641
3	FALSE	0.08306601685145	0.45697251751083007	3	O95218_PF00641_9	PF00641
5	FALSE	0	0	27	O95218_PF00641_9	PF00641
-6	TRUE	0	0	42	O95267_PF00130_539	PF00130
-6	FALSE	0.1536452716466	0.4595157760566406	12	O95267_PF00130_539	PF00130
-5	FALSE	-0.209823246071	0.1533423801076508	106	O95267_PF00130_539	PF00130
-4	FALSE	-0.216793724955	0.09672466140342913	191	O95267_PF00130_539	PF00130
-3	FALSE	-0.138421460432985	0.0961355952074158	205	O95267_PF00130_539	PF00130
-2	FALSE	0.11306543085695	0.10355721034890848	183	O95267_PF00130_539	PF00130
-1	FALSE	0.17621907874225	0.1181418157147566	142	O95267_PF00130_539	PF00130
0	FALSE	0.16488077227275	0.15947728132043582	78	O95267_PF00130_539	PF00130
1	FALSE	0.3441360844935	0.23024208672399885	39	O95267_PF00130_539	PF00130
2	FALSE	0.6061809604075	0.2774112237859886	19	O95267_PF00130_539	PF00130
3	FALSE	0.6061809604075	0.2774112237859886	11	O95267_PF00130_539	PF00130
5	FALSE	0	0	55	O95267_PF00130_539	PF00130
-6	TRUE	0	0	47	O95343_PF00046_212	PF00046
-6	FALSE	-1.07484320725	0.205205701521856	8	O95343_PF00046_212	PF00046
-5	FALSE	-1.07484320725	0.205205701521856	70	O95343_PF00046_212	PF00046
-4	FALSE	-0.2858904571413	0.12716614265403126	157	O95343_PF00046_212	PF00046
-3	FALSE	-0.402153742555	0.10311930378181286	217	O95343_PF00046_212	PF00046
-2	FALSE	-0.15355045215175	0.13024906292142116	161	O95343_PF00046_212	PF00046
-1	FALSE	0.53853257675	0.1401936976578311	149	O95343_PF00046_212	PF00046
0	FALSE	0.5038360122305	0.20951349722803683	74	O95343_PF00046_212	PF00046
1	FALSE	1.3633119115	0.30490255672779454	48	O95343_PF00046_212	PF00046
2	FALSE	1.862818091	0.3481908459021133	26	O95343_PF00046_212	PF00046
3	FALSE	1.862818091	0.3481908459021133	5	O95343_PF00046_212	PF00046
5	FALSE	0	0	51	O95343_PF00046_212	PF00046
-6	TRUE	0	0	44	O95409_PF18366_250	PF18366
-6	FALSE	-0.4053189002225	0.150655977192562	9	O95409_PF18366_250	PF18366
-5	FALSE	-0.4053189002225	0.150655977192562	71	O95409_PF18366_250	PF18366
-4	FALSE	-0.3162223612775	0.09432604585306822	159	O95409_PF18366_250	PF18366
-3	FALSE	0.0180006695142	0.08589895394246562	173	O95409_PF18366_250	PF18366
-2	FALSE	-0.1296801647	0.09151002756217155	159	O95409_PF18366_250	PF18366
-1	FALSE	0.33954058317	0.09900701117773948	141	O95409_PF18366_250	PF18366
0	FALSE	0.453630397475	0.1505537217441122	65	O95409_PF18366_250	PF18366
1	FALSE	0.2713781373008	0.1805396859022909	48	O95409_PF18366_250	PF18366
2	FALSE	0.40927289960625	0.26987522788094614	16	O95409_PF18366_250	PF18366
3	FALSE	0.40927289960625	0.26987522788094614	8	O95409_PF18366_250	PF18366
5	FALSE	0	0	46	O95409_PF18366_250	PF18366
-6	TRUE	0	0	47	O95475_PF00046_134	PF00046
-6	FALSE	-0.6824440335	0.1790029525558763	7	O95475_PF00046_134	PF00046
-5	FALSE	-0.6824440335	0.1790029525558763	73	O95475_PF00046_134	PF00046
-4	FALSE	-0.431998451875	0.1185818505051033	160	O95475_PF00046_134	PF00046
-3	FALSE	-0.37142836505	0.09459104923748736	222	O95475_PF00046_134	PF00046
-2	FALSE	-0.09878288151105	0.10818589701234564	163	O95475_PF00046_134	PF00046
-1	FALSE	0.47550652655	0.13005085448227646	149	O95475_PF00046_134	PF00046
0	FALSE	0.30425218426575	0.1818712120040987	74	O95475_PF00046_134	PF00046
1	FALSE	1.5952560785	0.2790055583115362	50	O95475_PF00046_134	PF00046
2	FALSE	1.58535633375	0.3435488848085497	26	O95475_PF00046_134	PF00046
3	FALSE	1.58535633375	0.3435488848085497	5	O95475_PF00046_134	PF00046
5	FALSE	0	0	51	O95475_PF00046_134	PF00046
-6	TRUE	0	0	63	O95714_PF11515_2555	PF11515
-6	FALSE	-0.70082482881425	0.4144368727072392	16	O95714_PF11515_2555	PF11515
-5	FALSE	-0.72592437975	0.14173074056289858	141	O95714_PF11515_2555	PF11515
-4	FALSE	-0.325253050677	0.10800381269909128	226	O95714_PF11515_2555	PF11515
-3	FALSE	-0.3016080758	0.0874841840246007	301	O95714_PF11515_2555	PF11515
-2	FALSE	0.056412875947925	0.10837839422347063	211	O95714_PF11515_2555	PF11515
-1	FALSE	0.482769931475	0.11942529231452778	179	O95714_PF11515_2555	PF11515
0	FALSE	0.819378800175	0.2068084674900695	84	O95714_PF11515_2555	PF11515
1	FALSE	0.6552818338725	0.23263782992067716	66	O95714_PF11515_2555	PF11515
2	FALSE	0.81280669453125	0.35343515003152437	29	O95714_PF11515_2555	PF11515
3	FALSE	2.194650188	0.4498475845951001	20	O95714_PF11515_2555	PF11515
5	FALSE	0	0	76	O95714_PF11515_2555	PF11515
-6	TRUE	0	0	76	O95718_PF00105_100	PF00105
-6	FALSE	-0.56431480725	0.13018614381259935	16	O95718_PF00105_100	PF00105
-5	FALSE	-0.56431480725	0.13018614381259935	131	O95718_PF00105_100	PF00105
-4	FALSE	-0.45947503825	0.08704497336589204	267	O95718_PF00105_100	PF00105
-3	FALSE	-0.1049345685673	0.07973380655812297	295	O95718_PF00105_100	PF00105
-2	FALSE	0.02346506752875	0.08424004557419391	287	O95718_PF00105_100	PF00105
-1	FALSE	0.4527793325	0.09293385905032374	238	O95718_PF00105_100	PF00105
0	FALSE	0.429922647695	0.14647770995424375	99	O95718_PF00105_100	PF00105
1	FALSE	0.55982735354	0.18256300296462424	69	O95718_PF00105_100	PF00105
2	FALSE	0.90896490625	0.24810142967660093	32	O95718_PF00105_100	PF00105
3	FALSE	0.90896490625	0.24810142967660093	13	O95718_PF00105_100	PF00105
5	FALSE	0	0	77	O95718_PF00105_100	PF00105
-6	TRUE	0	0	31	O95789_PF06467_427	PF06467
-6	FALSE	-0.4702530164675	0.16669867463585275	6	O95789_PF06467_427	PF06467
-5	FALSE	-0.4702530164675	0.16669867463585275	57	O95789_PF06467_427	PF06467
-4	FALSE	-0.1468686595945	0.10627822496496798	117	O95789_PF06467_427	PF06467
-3	FALSE	0.0019640474985	0.08787447714473666	136	O95789_PF06467_427	PF06467
-2	FALSE	-0.0803361617554	0.09385504729324252	126	O95789_PF06467_427	PF06467
-1	FALSE	0.266516508988	0.10292546293386252	102	O95789_PF06467_427	PF06467
0	FALSE	0.3521421945225	0.13826977774406585	58	O95789_PF06467_427	PF06467
1	FALSE	0.22343664684675	0.21079482574339267	28	O95789_PF06467_427	PF06467
2	FALSE	0.116652648594475	0.21713551374227388	20	O95789_PF06467_427	PF06467
3	FALSE	0.116652648594475	0.21713551374227388	4	O95789_PF06467_427	PF06467
5	FALSE	0	0	40	O95789_PF06467_427	PF06467
-6	TRUE	0	0	29	O95789_PF06467_469	PF06467
-6	FALSE	-0.633874031477	0.7827283069145193	8	O95789_PF06467_469	PF06467
-5	FALSE	-0.04421916031425	0.2063045048440445	55	O95789_PF06467_469	PF06467
-4	FALSE	-0.31430551020825	0.15428981081512833	94	O95789_PF06467_469	PF06467
-3	FALSE	-0.06013064835595	0.13004187019635113	114	O95789_PF06467_469	PF06467
-2	FALSE	0.050307489614	0.1257655537166862	117	O95789_PF06467_469	PF06467
-1	FALSE	0.14706545934325	0.15248320830569662	97	O95789_PF06467_469	PF06467
0	FALSE	0.112466563350675	0.2623379882599887	34	O95789_PF06467_469	PF06467
1	FALSE	0.421416367102825	0.3172612329046308	28	O95789_PF06467_469	PF06467
2	FALSE	0.42777958700775	0.38238319840450213	13	O95789_PF06467_469	PF06467
3	FALSE	0.42777958700775	0.38238319840450213	6	O95789_PF06467_469	PF06467
5	FALSE	0	0	36	O95789_PF06467_469	PF06467
-6	TRUE	0	0	63	O95793_PF00035_183	PF00035
-6	FALSE	-0.996419302	0.12805663124638977	9	O95793_PF00035_183	PF00035
-5	FALSE	-0.996419302	0.12805663124638977	102	O95793_PF00035_183	PF00035
-4	FALSE	-0.693291651	0.09589229037189012	201	O95793_PF00035_183	PF00035
-3	FALSE	-0.269625071525	0.07532545843273018	271	O95793_PF00035_183	PF00035
-2	FALSE	0.00473981767865	0.093293641050639	195	O95793_PF00035_183	PF00035
-1	FALSE	0.38575276585	0.08947758493846113	226	O95793_PF00035_183	PF00035
0	FALSE	1.069174291	0.1543336487334394	106	O95793_PF00035_183	PF00035
1	FALSE	1.005895661	0.23692443022256096	54	O95793_PF00035_183	PF00035
2	FALSE	1.5575683215	0.3449169831656701	25	O95793_PF00035_183	PF00035
3	FALSE	1.88854169525	0.3826393540057365	15	O95793_PF00035_183	PF00035
5	FALSE	0	0	67	O95793_PF00035_183	PF00035
-6	TRUE	0	0	47	O95817_PF00397_11	PF00397
-6	FALSE	-0.46683651075	0.1436001056999589	9	O95817_PF00397_11	PF00397
-5	FALSE	-0.46683651075	0.1436001056999589	97	O95817_PF00397_11	PF00397
-4	FALSE	-0.447413298275	0.11488987260154726	162	O95817_PF00397_11	PF00397
-3	FALSE	-1.2847638362750008e-4	0.08305349199786721	211	O95817_PF00397_11	PF00397
-2	FALSE	0.160564010174825	0.10856715037678737	151	O95817_PF00397_11	PF00397
-1	FALSE	0.20024232832225	0.11026966508390068	134	O95817_PF00397_11	PF00397
0	FALSE	0.27409579963325	0.20297776892898448	58	O95817_PF00397_11	PF00397
1	FALSE	0.78450097945	0.24399374482027927	41	O95817_PF00397_11	PF00397
2	FALSE	1.269611068725	0.38587403134823595	11	O95817_PF00397_11	PF00397
3	FALSE	1.269611068725	0.38587403134823595	7	O95817_PF00397_11	PF00397
5	FALSE	0	0	49	O95817_PF00397_11	PF00397
-6	TRUE	0	0	40	O95835_PF00627_98	PF00627
-6	FALSE	-1.0436850805	0.19719810517949737	7	O95835_PF00627_98	PF00627
-5	FALSE	-1.0436850805	0.19719810517949737	54	O95835_PF00627_98	PF00627
-4	FALSE	-0.67343227125	0.1447132719462058	123	O95835_PF00627_98	PF00627
-3	FALSE	-0.2345880804035	0.0982939330383352	155	O95835_PF00627_98	PF00627
-2	FALSE	-0.200551541412025	0.10783240952771957	142	O95835_PF00627_98	PF00627
-1	FALSE	0.55730517325	0.09729611472559122	157	O95835_PF00627_98	PF00627
0	FALSE	0.699082418025	0.18055723862455303	66	O95835_PF00627_98	PF00627
1	FALSE	0.99631762825	0.1896764865721227	55	O95835_PF00627_98	PF00627
2	FALSE	0.995765737	0.2885179296481424	17	O95835_PF00627_98	PF00627
3	FALSE	0.995765737	0.2885179296481424	6	O95835_PF00627_98	PF00627
5	FALSE	0	0	44	O95835_PF00627_98	PF00627
-6	TRUE	0	0	42	P00519_PF00018_64	PF00018
-6	FALSE	-1.2778125235	0.19968685635631184	5	P00519_PF00018_64	PF00018
-5	FALSE	-1.2778125235	0.19968685635631184	89	P00519_PF00018_64	PF00018
-4	FALSE	-0.66593412	0.13899646643845193	162	P00519_PF00018_64	PF00018
-3	FALSE	-0.2581618644745	0.10738250080226693	220	P00519_PF00018_64	PF00018
-2	FALSE	0.25362208149675	0.1281443668447299	157	P00519_PF00018_64	PF00018
-1	FALSE	0.5722105925	0.1283490929978209	151	P00519_PF00018_64	PF00018
0	FALSE	0.818390727	0.1725672199080424	93	P00519_PF00018_64	PF00018
1	FALSE	0.9128954264	0.23931504609293297	50	P00519_PF00018_64	PF00018
2	FALSE	1.22712443025	0.34640099015920905	19	P00519_PF00018_64	PF00018
3	FALSE	1.22712443025	0.34640099015920905	11	P00519_PF00018_64	PF00018
5	FALSE	0	0	57	P00519_PF00018_64	PF00018
-6	TRUE	0	0	63	P01053_PF00280_22	PF00280
-6	FALSE	-1.19123969475	0.15671485749757963	11	P01053_PF00280_22	PF00280
-5	FALSE	-1.19123969475	0.15671485749757963	112	P01053_PF00280_22	PF00280
-4	FALSE	-0.91720878325	0.12269085916952904	212	P01053_PF00280_22	PF00280
-3	FALSE	-0.361276879	0.08889198517360564	275	P01053_PF00280_22	PF00280
-2	FALSE	0.195819060383	0.10950967874279116	204	P01053_PF00280_22	PF00280
-1	FALSE	0.64427543775	0.12372469304519776	193	P01053_PF00280_22	PF00280
0	FALSE	1.17369706725	0.20046451357058312	84	P01053_PF00280_22	PF00280
1	FALSE	1.54908073825	0.2566538309593961	61	P01053_PF00280_22	PF00280
2	FALSE	1.30902422172	0.4121191922667769	27	P01053_PF00280_22	PF00280
3	FALSE	2.6445282875	0.40341315081582946	18	P01053_PF00280_22	PF00280
5	FALSE	0	0	63	P01053_PF00280_22	PF00280
-6	TRUE	0	0	30	P02417_PF01281_1	PF01281
-6	FALSE	-0.87177723975	0.17288181767208827	3	P02417_PF01281_1	PF01281
-5	FALSE	-0.87177723975	0.17288181767208827	77	P02417_PF01281_1	PF01281
-4	FALSE	-0.4147695683	0.1188764508648396	136	P02417_PF01281_1	PF01281
-3	FALSE	-0.2974953662375	0.10429877226190996	162	P02417_PF01281_1	PF01281
-2	FALSE	0.05698975979965	0.11848216789612168	132	P02417_PF01281_1	PF01281
-1	FALSE	0.3829445222425	0.12740589994422857	126	P02417_PF01281_1	PF01281
0	FALSE	0.684069529225	0.16688395666442285	79	P02417_PF01281_1	PF01281
1	FALSE	0.977961569175	0.27301680969852526	34	P02417_PF01281_1	PF01281
2	FALSE	1.2511699358325	0.33164190962032086	16	P02417_PF01281_1	PF01281
3	FALSE	1.2511699358325	0.33164190962032086	9	P02417_PF01281_1	PF01281
5	FALSE	0	0	47	P02417_PF01281_1	PF01281
-6	TRUE	0	0	43	P02549_PF00018_979	PF00018
-6	FALSE	-0.60668658584	0.2215320978785814	6	P02549_PF00018_979	PF00018
-5	FALSE	-0.60668658584	0.2215320978785814	63	P02549_PF00018_979	PF00018
-4	FALSE	-0.48598748574775	0.15491545636385243	110	P02549_PF00018_979	PF00018
-3	FALSE	-0.36374585852	0.10411634433497408	198	P02549_PF00018_979	PF00018
-2	FALSE	-0.047467922914975	0.11674510024007312	163	P02549_PF00018_979	PF00018
-1	FALSE	0.082516670860615	0.14061184595018048	154	P02549_PF00018_979	PF00018
0	FALSE	0.7191767121	0.2134077358396877	70	P02549_PF00018_979	PF00018
1	FALSE	1.148659705	0.26849249640303946	54	P02549_PF00018_979	PF00018
2	FALSE	1.6667131105	0.32817967566701933	21	P02549_PF00018_979	PF00018
3	FALSE	1.6667131105	0.32817967566701933	9	P02549_PF00018_979	PF00018
5	FALSE	0	0	58	P02549_PF00018_979	PF00018
-6	TRUE	0	0	38	P02585_PF13499_1	PF13499
-6	FALSE	-0.7799704214075	0.3462417199968504	20	P02585_PF13499_1	PF13499
-5	FALSE	-0.47967609685	0.12107926286081155	143	P02585_PF13499_1	PF13499
-4	FALSE	-0.39716906921	0.0979613411468354	207	P02585_PF13499_1	PF13499
-3	FALSE	-0.1140584166765	0.07070518590011975	302	P02585_PF13499_1	PF13499
-2	FALSE	0.087822584018575	0.07512637082004842	271	P02585_PF13499_1	PF13499
-1	FALSE	0.24616719046075	0.07651861442215219	280	P02585_PF13499_1	PF13499
0	FALSE	0.45500118825	0.13652041280074356	100	P02585_PF13499_1	PF13499
1	FALSE	0.389867588092	0.13967063512879818	85	P02585_PF13499_1	PF13499
2	FALSE	0.6017781873575	0.20776485860002225	34	P02585_PF13499_1	PF13499
3	FALSE	0.6017781873575	0.20776485860002225	15	P02585_PF13499_1	PF13499
5	FALSE	0	0	83	P02585_PF13499_1	PF13499
-6	TRUE	0	0	78	P02633_PF01023_1	PF01023
-6	FALSE	-0.184627477933	0.06427448303015401	17	P02633_PF01023_1	PF01023
-5	FALSE	-0.184627477933	0.06427448303015401	138	P02633_PF01023_1	PF01023
-4	FALSE	-0.1233108180767	0.04744469736179636	250	P02633_PF01023_1	PF01023
-3	FALSE	-0.020619622967475	0.03812199501949771	323	P02633_PF01023_1	PF01023
-2	FALSE	0.0324877972837	0.04589966398356579	243	P02633_PF01023_1	PF01023
-1	FALSE	0.0645640704793	0.04158052217751383	275	P02633_PF01023_1	PF01023
0	FALSE	0.119463485968	0.0708867950129178	117	P02633_PF01023_1	PF01023
1	FALSE	0.16878766705025	0.08393930442274365	83	P02633_PF01023_1	PF01023
2	FALSE	0.235261225438525	0.10784616277953028	42	P02633_PF01023_1	PF01023
3	FALSE	0.235261225438525	0.10784616277953028	11	P02633_PF01023_1	PF01023
5	FALSE	0	0	79	P02633_PF01023_1	PF01023
-6	TRUE	0	0	65	P02640_PF02209_762	PF02209
-6	FALSE	-1.02344963125	0.1500578855507826	11	P02640_PF02209_762	PF02209
-5	FALSE	-1.02344963125	0.1500578855507826	114	P02640_PF02209_762	PF02209
-4	FALSE	-0.66492732225	0.10456615456621993	202	P02640_PF02209_762	PF02209
-3	FALSE	-0.3053338895	0.0720053355895848	275	P02640_PF02209_762	PF02209
-2	FALSE	0.201839574934	0.08833943241251128	218	P02640_PF02209_762	PF02209
-1	FALSE	0.486368083	0.09394469537113422	207	P02640_PF02209_762	PF02209
0	FALSE	0.6700224055	0.13835099897273334	109	P02640_PF02209_762	PF02209
1	FALSE	1.099447256	0.1883683155359399	61	P02640_PF02209_762	PF02209
2	FALSE	1.66041600625	0.29393479530892996	28	P02640_PF02209_762	PF02209
3	FALSE	1.66041600625	0.29393479530892996	9	P02640_PF02209_762	PF02209
5	FALSE	0	0	65	P02640_PF02209_762	PF02209
-6	TRUE	0	0	33	P02640_PF02209_792	PF02209
-6	FALSE	-0.727187214625	0.17151755478481304	5	P02640_PF02209_792	PF02209
-5	FALSE	-0.727187214625	0.17151755478481304	55	P02640_PF02209_792	PF02209
-4	FALSE	-0.3964858616695	0.12500210646323232	98	P02640_PF02209_792	PF02209
-3	FALSE	-0.2000971703175	0.090090995572932	137	P02640_PF02209_792	PF02209
-2	FALSE	0.0796101558849175	0.11059721927074108	106	P02640_PF02209_792	PF02209
